zona_key;operator_key;zona_x;zona_y;mcc;mnc;rsrp_avg;pocet_merani;najcastejsia_frekvencia;zona_stred_x;zona_stred_y;longitude;latitude;rsrp_kategoria;zone_wkt
-235400.0_-1219500.0;231.0_6.0;-235400.0;-1219500.0;231.0;6.0;-102.57474226804123;97;773000000;-235350.0;-1219450.0;21.619130930296826;48.91220790009515;RSRP_GOOD;POLYGON ((-235300 -1219500, -235300 -1219400, -235400 -1219400, -235400 -1219500, -235300 -1219500))
-235400.0_-1219600.0;231.0_1.0;-235400.0;-1219600.0;231.0;1.0;-100.73409090909091;22;806000000;-235350.0;-1219550.0;21.619188110224737;48.91130941981856;RSRP_GOOD;POLYGON ((-235300 -1219600, -235300 -1219500, -235400 -1219500, -235400 -1219600, -235300 -1219600))
-235400.0_-1219600.0;231.0_3.0;-235400.0;-1219600.0;231.0;3.0;-120.67;6;1837500000;-235350.0;-1219550.0;21.619188110224737;48.91130941981856;RSRP_BAD;POLYGON ((-235300 -1219600, -235300 -1219500, -235400 -1219500, -235400 -1219600, -235300 -1219600))
-235400.0_-1219600.0;231.0_6.0;-235400.0;-1219600.0;231.0;6.0;-102.55898550724638;69;763000000;-235350.0;-1219550.0;21.619188110224737;48.91130941981856;RSRP_GOOD;POLYGON ((-235300 -1219600, -235300 -1219500, -235400 -1219500, -235400 -1219600, -235300 -1219600))
-235500.0_-1219400.0;231.0_1.0;-235500.0;-1219400.0;231.0;1.0;-103.33444444444443;27;806000000;-235450.0;-1219350.0;21.61771059026222;48.91306868190184;RSRP_GOOD;POLYGON ((-235400 -1219400, -235400 -1219300, -235500 -1219300, -235500 -1219400, -235400 -1219400))
-235500.0_-1219400.0;231.0_3.0;-235500.0;-1219400.0;231.0;3.0;-119.82;12;1837500000;-235450.0;-1219350.0;21.61771059026222;48.91306868190184;RSRP_BAD;POLYGON ((-235400 -1219400, -235400 -1219300, -235500 -1219300, -235500 -1219400, -235400 -1219400))
-235500.0_-1219400.0;231.0_6.0;-235500.0;-1219400.0;231.0;6.0;-99.89409638554216;83;796000000;-235450.0;-1219350.0;21.61771059026222;48.91306868190184;RSRP_GOOD;POLYGON ((-235400 -1219400, -235400 -1219300, -235500 -1219300, -235500 -1219400, -235400 -1219400))
-235500.0_-1219500.0;231.0_1.0;-235500.0;-1219500.0;231.0;1.0;-104.44923076923077;26;1815000000;-235450.0;-1219450.0;21.617767796409982;48.912170202558464;RSRP_GOOD;POLYGON ((-235400 -1219500, -235400 -1219400, -235500 -1219400, -235500 -1219500, -235400 -1219500))
-235500.0_-1219500.0;231.0_3.0;-235500.0;-1219500.0;231.0;3.0;-119.13444444444445;18;1837500000;-235450.0;-1219450.0;21.617767796409982;48.912170202558464;RSRP_BAD;POLYGON ((-235400 -1219500, -235400 -1219400, -235500 -1219400, -235500 -1219500, -235400 -1219500))
-235500.0_-1219500.0;231.0_6.0;-235500.0;-1219500.0;231.0;6.0;-102.25780487804877;82;796000000;-235450.0;-1219450.0;21.617767796409982;48.912170202558464;RSRP_GOOD;POLYGON ((-235400 -1219500, -235400 -1219400, -235500 -1219400, -235500 -1219500, -235400 -1219500))
-235600.0_-1219300.0;231.0_1.0;-235600.0;-1219300.0;231.0;1.0;-103.52444444444444;9;783000000;-235550.0;-1219250.0;21.616290201799956;48.913929446145545;RSRP_GOOD;POLYGON ((-235500 -1219300, -235500 -1219200, -235600 -1219200, -235600 -1219300, -235500 -1219300))
-235600.0_-1219300.0;231.0_3.0;-235600.0;-1219300.0;231.0;3.0;-115.17833333333334;6;1837500000;-235550.0;-1219250.0;21.616290201799956;48.913929446145545;RSRP_BAD;POLYGON ((-235500 -1219300, -235500 -1219200, -235600 -1219200, -235600 -1219300, -235500 -1219300))
-235600.0_-1219300.0;231.0_6.0;-235600.0;-1219300.0;231.0;6.0;-100.41785714285713;56;1872500000;-235550.0;-1219250.0;21.616290201799956;48.913929446145545;RSRP_GOOD;POLYGON ((-235500 -1219300, -235500 -1219200, -235600 -1219200, -235600 -1219300, -235500 -1219300))
-235600.0_-1219400.0;231.0_1.0;-235600.0;-1219400.0;231.0;1.0;-100.34535714285714;28;806000000;-235550.0;-1219350.0;21.61634743416932;48.91303096773589;RSRP_GOOD;POLYGON ((-235500 -1219400, -235500 -1219300, -235600 -1219300, -235600 -1219400, -235500 -1219400))
-235600.0_-1219400.0;231.0_3.0;-235600.0;-1219400.0;231.0;3.0;-119.35833333333333;24;1837500000;-235550.0;-1219350.0;21.61634743416932;48.91303096773589;RSRP_BAD;POLYGON ((-235500 -1219400, -235500 -1219300, -235600 -1219300, -235600 -1219400, -235500 -1219400))
-235600.0_-1219400.0;231.0_6.0;-235600.0;-1219400.0;231.0;6.0;-99.84853211009174;109;796000000;-235550.0;-1219350.0;21.61634743416932;48.91303096773589;RSRP_GOOD;POLYGON ((-235500 -1219400, -235500 -1219300, -235600 -1219300, -235600 -1219400, -235500 -1219400))
-235700.0_-1219200.0;231.0_1.0;-235700.0;-1219200.0;231.0;1.0;-97.89105263157894;19;2115000000;-235650.0;-1219150.0;21.614869764908434;48.91479019282533;RSRP_GOOD;POLYGON ((-235600 -1219200, -235600 -1219100, -235700 -1219100, -235700 -1219200, -235600 -1219200))
-235700.0_-1219200.0;231.0_3.0;-235700.0;-1219200.0;231.0;3.0;-115.66333333333333;21;1837500000;-235650.0;-1219150.0;21.614869764908434;48.91479019282533;RSRP_BAD;POLYGON ((-235600 -1219200, -235600 -1219100, -235700 -1219100, -235700 -1219200, -235600 -1219200))
-235700.0_-1219200.0;231.0_6.0;-235700.0;-1219200.0;231.0;6.0;-98.08770833333334;48;816000000;-235650.0;-1219150.0;21.614869764908434;48.91479019282533;RSRP_GOOD;POLYGON ((-235600 -1219200, -235600 -1219100, -235700 -1219100, -235700 -1219200, -235600 -1219200))
-235700.0_-1219300.0;231.0_1.0;-235700.0;-1219300.0;231.0;1.0;-100.97103448275861;29;806000000;-235650.0;-1219250.0;21.6149270235011;48.9138917153498;RSRP_GOOD;POLYGON ((-235600 -1219300, -235600 -1219200, -235700 -1219200, -235700 -1219300, -235600 -1219300))
-235700.0_-1219300.0;231.0_3.0;-235700.0;-1219300.0;231.0;3.0;-115.854;20;1837500000;-235650.0;-1219250.0;21.6149270235011;48.9138917153498;RSRP_BAD;POLYGON ((-235600 -1219300, -235600 -1219200, -235700 -1219200, -235700 -1219300, -235600 -1219300))
-235700.0_-1219300.0;231.0_6.0;-235700.0;-1219300.0;231.0;6.0;-97.53646551724138;116;763000000;-235650.0;-1219250.0;21.6149270235011;48.9138917153498;RSRP_GOOD;POLYGON ((-235600 -1219300, -235600 -1219200, -235700 -1219200, -235700 -1219300, -235600 -1219300))
-235800.0_-1219100.0;231.0_1.0;-235800.0;-1219100.0;231.0;1.0;-96.27833333333332;6;2115000000;-235750.0;-1219050.0;21.61344927958603;48.915650921940205;RSRP_GOOD;POLYGON ((-235700 -1219100, -235700 -1219000, -235800 -1219000, -235800 -1219100, -235700 -1219100))
-235800.0_-1219100.0;231.0_3.0;-235800.0;-1219100.0;231.0;3.0;-110.66571428571429;7;1837500000;-235750.0;-1219050.0;21.61344927958603;48.915650921940205;RSRP_BAD;POLYGON ((-235700 -1219100, -235700 -1219000, -235800 -1219000, -235800 -1219100, -235700 -1219100))
-235800.0_-1219100.0;231.0_6.0;-235800.0;-1219100.0;231.0;6.0;-104.43222222222222;9;816000000;-235750.0;-1219050.0;21.61344927958603;48.915650921940205;RSRP_GOOD;POLYGON ((-235700 -1219100, -235700 -1219000, -235800 -1219000, -235800 -1219100, -235700 -1219100))
-235800.0_-1219200.0;231.0_1.0;-235800.0;-1219200.0;231.0;1.0;-98.1325;32;806000000;-235750.0;-1219150.0;21.61350656440373;48.91475244539928;RSRP_GOOD;POLYGON ((-235700 -1219200, -235700 -1219100, -235800 -1219100, -235800 -1219200, -235700 -1219200))
-235800.0_-1219200.0;231.0_3.0;-235800.0;-1219200.0;231.0;3.0;-114.97285714285714;21;1837500000;-235750.0;-1219150.0;21.61350656440373;48.91475244539928;RSRP_BAD;POLYGON ((-235700 -1219200, -235700 -1219100, -235800 -1219100, -235800 -1219200, -235700 -1219200))
-235800.0_-1219200.0;231.0_6.0;-235800.0;-1219200.0;231.0;6.0;-99.37438461538461;130;763000000;-235750.0;-1219150.0;21.61350656440373;48.91475244539928;RSRP_GOOD;POLYGON ((-235700 -1219200, -235700 -1219100, -235800 -1219100, -235800 -1219200, -235700 -1219200))
-235900.0_-1219100.0;231.0_1.0;-235900.0;-1219100.0;231.0;1.0;-94.98416666666667;48;806000000;-235850.0;-1219050.0;21.612086056875576;48.915613157883215;RSRP_GOOD;POLYGON ((-235800 -1219100, -235800 -1219000, -235900 -1219000, -235900 -1219100, -235800 -1219100))
-235900.0_-1219100.0;231.0_3.0;-235900.0;-1219100.0;231.0;3.0;-110.46785714285714;28;1837500000;-235850.0;-1219050.0;21.612086056875576;48.915613157883215;RSRP_BAD;POLYGON ((-235800 -1219100, -235800 -1219000, -235900 -1219000, -235900 -1219100, -235800 -1219100))
-235900.0_-1219100.0;231.0_6.0;-235900.0;-1219100.0;231.0;6.0;-98.01078947368421;190;763000000;-235850.0;-1219050.0;21.612086056875576;48.915613157883215;RSRP_GOOD;POLYGON ((-235800 -1219100, -235800 -1219000, -235900 -1219000, -235900 -1219100, -235800 -1219100))
-236000.0_-1219000.0;231.0_1.0;-236000.0;-1219000.0;231.0;1.0;-96.6502380952381;42;2640000000;-235950.0;-1218950.0;21.610665500915033;48.91647385280073;RSRP_GOOD;POLYGON ((-235900 -1219000, -235900 -1218900, -236000 -1218900, -236000 -1219000, -235900 -1219000))
-236000.0_-1219000.0;231.0_3.0;-236000.0;-1219000.0;231.0;3.0;-111.58219512195122;41;1837500000;-235950.0;-1218950.0;21.610665500915033;48.91647385280073;RSRP_BAD;POLYGON ((-235900 -1219000, -235900 -1218900, -236000 -1218900, -236000 -1219000, -235900 -1219000))
-236000.0_-1219000.0;231.0_6.0;-236000.0;-1219000.0;231.0;6.0;-98.2601754385965;171;773000000;-235950.0;-1218950.0;21.610665500915033;48.91647385280073;RSRP_GOOD;POLYGON ((-235900 -1219000, -235900 -1218900, -236000 -1218900, -236000 -1219000, -235900 -1219000))
-236100.0_-1218900.0;231.0_1.0;-236100.0;-1218900.0;231.0;1.0;-93.91;50;806000000;-236050.0;-1218850.0;21.609244896520483;48.917334530150754;RSRP_GOOD;POLYGON ((-236000 -1218900, -236000 -1218800, -236100 -1218800, -236100 -1218900, -236000 -1218900))
-236100.0_-1218900.0;231.0_3.0;-236100.0;-1218900.0;231.0;3.0;-111.82704545454546;44;1837500000;-236050.0;-1218850.0;21.609244896520483;48.917334530150754;RSRP_BAD;POLYGON ((-236000 -1218900, -236000 -1218800, -236100 -1218800, -236100 -1218900, -236000 -1218900))
-236100.0_-1218900.0;231.0_6.0;-236100.0;-1218900.0;231.0;6.0;-98.0036274509804;204;763000000;-236050.0;-1218850.0;21.609244896520483;48.917334530150754;RSRP_GOOD;POLYGON ((-236000 -1218900, -236000 -1218800, -236100 -1218800, -236100 -1218900, -236000 -1218900))
-236200.0_-1218800.0;231.0_1.0;-236200.0;-1218800.0;231.0;1.0;-98.18686567164178;67;806000000;-236150.0;-1218750.0;21.607824243690306;48.918195189932284;RSRP_GOOD;POLYGON ((-236100 -1218800, -236100 -1218700, -236200 -1218700, -236200 -1218800, -236100 -1218800))
-236200.0_-1218800.0;231.0_3.0;-236200.0;-1218800.0;231.0;3.0;-109.76785714285714;42;1837500000;-236150.0;-1218750.0;21.607824243690306;48.918195189932284;RSRP_GOOD;POLYGON ((-236100 -1218800, -236100 -1218700, -236200 -1218700, -236200 -1218800, -236100 -1218800))
-236200.0_-1218800.0;231.0_6.0;-236200.0;-1218800.0;231.0;6.0;-95.44049504950495;202;763000000;-236150.0;-1218750.0;21.607824243690306;48.918195189932284;RSRP_GOOD;POLYGON ((-236100 -1218800, -236100 -1218700, -236200 -1218700, -236200 -1218800, -236100 -1218800))
-236300.0_-1218600.0;231.0_1.0;-236300.0;-1218600.0;231.0;1.0;-98.50916666666667;12;2115000000;-236250.0;-1218550.0;21.60634612645418;48.91995430400542;RSRP_GOOD;POLYGON ((-236200 -1218600, -236200 -1218500, -236300 -1218500, -236300 -1218600, -236200 -1218600))
-236300.0_-1218600.0;231.0_3.0;-236300.0;-1218600.0;231.0;3.0;-109.82714285714285;14;1837500000;-236250.0;-1218550.0;21.60634612645418;48.91995430400542;RSRP_GOOD;POLYGON ((-236200 -1218600, -236200 -1218500, -236300 -1218500, -236300 -1218600, -236200 -1218600))
-236300.0_-1218600.0;231.0_6.0;-236300.0;-1218600.0;231.0;6.0;-94.66733333333333;15;773000000;-236250.0;-1218550.0;21.60634612645418;48.91995430400542;RSRP_GOOD;POLYGON ((-236200 -1218600, -236200 -1218500, -236300 -1218500, -236300 -1218600, -236200 -1218600))
-236300.0_-1218700.0;231.0_1.0;-236300.0;-1218700.0;231.0;1.0;-95.97819672131148;61;806000000;-236250.0;-1218650.0;21.606403542422886;48.91905583214435;RSRP_GOOD;POLYGON ((-236200 -1218700, -236200 -1218600, -236300 -1218600, -236300 -1218700, -236200 -1218700))
-236300.0_-1218700.0;231.0_2.0;-236300.0;-1218700.0;231.0;2.0;-102.66666666666667;6;796000000;-236250.0;-1218650.0;21.606403542422886;48.91905583214435;RSRP_GOOD;POLYGON ((-236200 -1218700, -236200 -1218600, -236300 -1218600, -236300 -1218700, -236200 -1218700))
-236300.0_-1218700.0;231.0_3.0;-236300.0;-1218700.0;231.0;3.0;-109.16523809523811;42;1837500000;-236250.0;-1218650.0;21.606403542422886;48.91905583214435;RSRP_GOOD;POLYGON ((-236200 -1218700, -236200 -1218600, -236300 -1218600, -236300 -1218700, -236200 -1218700))
-236300.0_-1218700.0;231.0_6.0;-236300.0;-1218700.0;231.0;6.0;-94.84779411764707;204;796000000;-236250.0;-1218650.0;21.606403542422886;48.91905583214435;RSRP_GOOD;POLYGON ((-236200 -1218700, -236200 -1218600, -236300 -1218600, -236300 -1218700, -236200 -1218700))
-236400.0_-1218500.0;231.0_1.0;-236400.0;-1218500.0;231.0;1.0;-99.296;10;806000000;-236350.0;-1218450.0;21.60492535051253;48.92081492770962;RSRP_GOOD;POLYGON ((-236300 -1218500, -236300 -1218400, -236400 -1218400, -236400 -1218500, -236300 -1218500))
-236400.0_-1218500.0;231.0_3.0;-236400.0;-1218500.0;231.0;3.0;-108.12857142857142;7;1837500000;-236350.0;-1218450.0;21.60492535051253;48.92081492770962;RSRP_GOOD;POLYGON ((-236300 -1218500, -236300 -1218400, -236400 -1218400, -236400 -1218500, -236300 -1218500))
-236400.0_-1218500.0;231.0_6.0;-236400.0;-1218500.0;231.0;6.0;-96.6217857142857;28;773000000;-236350.0;-1218450.0;21.60492535051253;48.92081492770962;RSRP_GOOD;POLYGON ((-236300 -1218500, -236300 -1218400, -236400 -1218400, -236400 -1218500, -236300 -1218500))
-236400.0_-1218600.0;231.0_1.0;-236400.0;-1218600.0;231.0;1.0;-100.26901639344263;61;806000000;-236350.0;-1218550.0;21.60498279271662;48.919916456785934;RSRP_GOOD;POLYGON ((-236300 -1218600, -236300 -1218500, -236400 -1218500, -236400 -1218600, -236300 -1218600))
-236400.0_-1218600.0;231.0_2.0;-236400.0;-1218600.0;231.0;2.0;-102.70666666666666;6;796000000;-236350.0;-1218550.0;21.60498279271662;48.919916456785934;RSRP_GOOD;POLYGON ((-236300 -1218600, -236300 -1218500, -236400 -1218500, -236400 -1218600, -236300 -1218600))
-236400.0_-1218600.0;231.0_3.0;-236400.0;-1218600.0;231.0;3.0;-109.61399999999999;35;1837500000;-236350.0;-1218550.0;21.60498279271662;48.919916456785934;RSRP_GOOD;POLYGON ((-236300 -1218600, -236300 -1218500, -236400 -1218500, -236400 -1218600, -236300 -1218600))
-236400.0_-1218600.0;231.0_6.0;-236400.0;-1218600.0;231.0;6.0;-96.96586021505377;186;796000000;-236350.0;-1218550.0;21.60498279271662;48.919916456785934;RSRP_GOOD;POLYGON ((-236300 -1218600, -236300 -1218500, -236400 -1218500, -236400 -1218600, -236300 -1218600))
-236500.0_-1218400.0;231.0_1.0;-236500.0;-1218400.0;231.0;1.0;-100.76833333333333;6;783000000;-236450.0;-1218350.0;21.60350452612869;48.92167553384188;RSRP_GOOD;POLYGON ((-236400 -1218400, -236400 -1218300, -236500 -1218300, -236500 -1218400, -236400 -1218400))
-236500.0_-1218400.0;231.0_3.0;-236500.0;-1218400.0;231.0;3.0;-110.45428571428572;7;1837500000;-236450.0;-1218350.0;21.60350452612869;48.92167553384188;RSRP_BAD;POLYGON ((-236400 -1218400, -236400 -1218300, -236500 -1218300, -236500 -1218400, -236400 -1218400))
-236500.0_-1218400.0;231.0_6.0;-236500.0;-1218400.0;231.0;6.0;-101.52266666666667;15;816000000;-236450.0;-1218350.0;21.60350452612869;48.92167553384188;RSRP_GOOD;POLYGON ((-236400 -1218400, -236400 -1218300, -236500 -1218300, -236500 -1218400, -236400 -1218400))
-236500.0_-1218500.0;231.0_1.0;-236500.0;-1218500.0;231.0;1.0;-97.31589041095891;73;806000000;-236450.0;-1218450.0;21.603561994569873;48.920777063856036;RSRP_GOOD;POLYGON ((-236400 -1218500, -236400 -1218400, -236500 -1218400, -236500 -1218500, -236400 -1218500))
-236500.0_-1218500.0;231.0_2.0;-236500.0;-1218500.0;231.0;2.0;-103.36666666666667;6;796000000;-236450.0;-1218450.0;21.603561994569873;48.920777063856036;RSRP_GOOD;POLYGON ((-236400 -1218500, -236400 -1218400, -236500 -1218400, -236500 -1218500, -236400 -1218500))
-236500.0_-1218500.0;231.0_3.0;-236500.0;-1218500.0;231.0;3.0;-111.10489795918367;49;1837500000;-236450.0;-1218450.0;21.603561994569873;48.920777063856036;RSRP_BAD;POLYGON ((-236400 -1218500, -236400 -1218400, -236500 -1218400, -236500 -1218500, -236400 -1218500))
-236500.0_-1218500.0;231.0_6.0;-236500.0;-1218500.0;231.0;6.0;-98.20130434782608;207;796000000;-236450.0;-1218450.0;21.603561994569873;48.920777063856036;RSRP_GOOD;POLYGON ((-236400 -1218500, -236400 -1218400, -236500 -1218400, -236500 -1218500, -236400 -1218500))
-236600.0_-1218200.0;231.0_1.0;-236600.0;-1218200.0;231.0;1.0;-103.59896551724138;29;806000000;-236550.0;-1218150.0;21.602026156603614;48.92343459115405;RSRP_GOOD;POLYGON ((-236500 -1218200, -236500 -1218100, -236600 -1218100, -236600 -1218200, -236500 -1218200))
-236600.0_-1218200.0;231.0_2.0;-236600.0;-1218200.0;231.0;2.0;-100.425;2;796000000;-236550.0;-1218150.0;21.602026156603614;48.92343459115405;RSRP_GOOD;POLYGON ((-236500 -1218200, -236500 -1218100, -236600 -1218100, -236600 -1218200, -236500 -1218200))
-236600.0_-1218200.0;231.0_3.0;-236600.0;-1218200.0;231.0;3.0;-125.7188888888889;18;1837500000;-236550.0;-1218150.0;21.602026156603614;48.92343459115405;RSRP_BAD;POLYGON ((-236500 -1218200, -236500 -1218100, -236600 -1218100, -236600 -1218200, -236500 -1218200))
-236600.0_-1218200.0;231.0_6.0;-236600.0;-1218200.0;231.0;6.0;-109.92681818181818;44;3500000000;-236550.0;-1218150.0;21.602026156603614;48.92343459115405;RSRP_GOOD;POLYGON ((-236500 -1218200, -236500 -1218100, -236600 -1218100, -236600 -1218200, -236500 -1218200))
-236600.0_-1218300.0;231.0_1.0;-236600.0;-1218300.0;231.0;1.0;-105.58500000000001;58;806000000;-236550.0;-1218250.0;21.602083653301033;48.92253612240122;RSRP_GOOD;POLYGON ((-236500 -1218300, -236500 -1218200, -236600 -1218200, -236600 -1218300, -236500 -1218300))
-236600.0_-1218300.0;231.0_2.0;-236600.0;-1218300.0;231.0;2.0;-102.705;6;796000000;-236550.0;-1218250.0;21.602083653301033;48.92253612240122;RSRP_GOOD;POLYGON ((-236500 -1218300, -236500 -1218200, -236600 -1218200, -236600 -1218300, -236500 -1218300))
-236600.0_-1218300.0;231.0_3.0;-236600.0;-1218300.0;231.0;3.0;-124.30638888888888;36;1837500000;-236550.0;-1218250.0;21.602083653301033;48.92253612240122;RSRP_BAD;POLYGON ((-236500 -1218300, -236500 -1218200, -236600 -1218200, -236600 -1218300, -236500 -1218300))
-236600.0_-1218300.0;231.0_6.0;-236600.0;-1218300.0;231.0;6.0;-108.84893203883496;103;816000000;-236550.0;-1218250.0;21.602083653301033;48.92253612240122;RSRP_GOOD;POLYGON ((-236500 -1218300, -236500 -1218200, -236600 -1218200, -236600 -1218300, -236500 -1218300))
-236600.0_-1218400.0;231.0_1.0;-236600.0;-1218400.0;231.0;1.0;-102.42017543859649;57;2640000000;-236550.0;-1218350.0;21.602141147981033;48.92163765335365;RSRP_GOOD;POLYGON ((-236500 -1218400, -236500 -1218300, -236600 -1218300, -236600 -1218400, -236500 -1218400))
-236600.0_-1218400.0;231.0_2.0;-236600.0;-1218400.0;231.0;2.0;-96.00666666666666;6;796000000;-236550.0;-1218350.0;21.602141147981033;48.92163765335365;RSRP_GOOD;POLYGON ((-236500 -1218400, -236500 -1218300, -236600 -1218300, -236600 -1218400, -236500 -1218400))
-236600.0_-1218400.0;231.0_3.0;-236600.0;-1218400.0;231.0;3.0;-113.19878787878788;33;1837500000;-236550.0;-1218350.0;21.602141147981033;48.92163765335365;RSRP_BAD;POLYGON ((-236500 -1218400, -236500 -1218300, -236600 -1218300, -236600 -1218400, -236500 -1218400))
-236600.0_-1218400.0;231.0_6.0;-236600.0;-1218400.0;231.0;6.0;-102.69109375000001;128;796000000;-236550.0;-1218350.0;21.602141147981033;48.92163765335365;RSRP_GOOD;POLYGON ((-236500 -1218400, -236500 -1218300, -236600 -1218300, -236600 -1218400, -236500 -1218400))
-236700.0_-1217900.0;231.0_1.0;-236700.0;-1217900.0;231.0;1.0;-110.50181818181818;11;2640000000;-236650.0;-1217850.0;21.60049015715609;48.92609209594279;RSRP_BAD;POLYGON ((-236600 -1217900, -236600 -1217800, -236700 -1217800, -236700 -1217900, -236600 -1217900))
-236700.0_-1217900.0;231.0_6.0;-236700.0;-1217900.0;231.0;6.0;-106.14833333333333;12;773000000;-236650.0;-1217850.0;21.60049015715609;48.92609209594279;RSRP_GOOD;POLYGON ((-236600 -1217900, -236600 -1217800, -236700 -1217800, -236700 -1217900, -236600 -1217900))
-236700.0_-1218000.0;231.0_1.0;-236700.0;-1218000.0;231.0;1.0;-107.4764;75;806000000;-236650.0;-1217950.0;21.600547684131797;48.92519362871931;RSRP_GOOD;POLYGON ((-236600 -1218000, -236600 -1217900, -236700 -1217900, -236700 -1218000, -236600 -1218000))
-236700.0_-1218000.0;231.0_2.0;-236700.0;-1218000.0;231.0;2.0;-104.13714285714286;7;796000000;-236650.0;-1217950.0;21.600547684131797;48.92519362871931;RSRP_GOOD;POLYGON ((-236600 -1218000, -236600 -1217900, -236700 -1217900, -236700 -1218000, -236600 -1218000))
-236700.0_-1218000.0;231.0_3.0;-236700.0;-1218000.0;231.0;3.0;-121.61595238095238;42;1837500000;-236650.0;-1217950.0;21.600547684131797;48.92519362871931;RSRP_BAD;POLYGON ((-236600 -1218000, -236600 -1217900, -236700 -1217900, -236700 -1218000, -236600 -1218000))
-236700.0_-1218000.0;231.0_6.0;-236700.0;-1218000.0;231.0;6.0;-103.28347517730496;141;773000000;-236650.0;-1217950.0;21.600547684131797;48.92519362871931;RSRP_GOOD;POLYGON ((-236600 -1218000, -236600 -1217900, -236700 -1217900, -236700 -1218000, -236600 -1218000))
-236700.0_-1218100.0;231.0_1.0;-236700.0;-1218100.0;231.0;1.0;-104.82456140350877;57;2640000000;-236650.0;-1218050.0;21.600605209089068;48.92429516120055;RSRP_GOOD;POLYGON ((-236600 -1218100, -236600 -1218000, -236700 -1218000, -236700 -1218100, -236600 -1218100))
-236700.0_-1218100.0;231.0_2.0;-236700.0;-1218100.0;231.0;2.0;-99.95571428571428;7;796000000;-236650.0;-1218050.0;21.600605209089068;48.92429516120055;RSRP_GOOD;POLYGON ((-236600 -1218100, -236600 -1218000, -236700 -1218000, -236700 -1218100, -236600 -1218100))
-236700.0_-1218100.0;231.0_3.0;-236700.0;-1218100.0;231.0;3.0;-121.55888888888889;36;1837500000;-236650.0;-1218050.0;21.600605209089068;48.92429516120055;RSRP_BAD;POLYGON ((-236600 -1218100, -236600 -1218000, -236700 -1218000, -236700 -1218100, -236600 -1218100))
-236700.0_-1218100.0;231.0_6.0;-236700.0;-1218100.0;231.0;6.0;-105.95114093959731;149;796000000;-236650.0;-1218050.0;21.600605209089068;48.92429516120055;RSRP_GOOD;POLYGON ((-236600 -1218100, -236600 -1218000, -236700 -1218000, -236700 -1218100, -236600 -1218100))
-236700.0_-1218200.0;231.0_1.0;-236700.0;-1218200.0;231.0;1.0;-104.02558139534885;43;2640000000;-236650.0;-1218150.0;21.600662732027942;48.92339669338657;RSRP_GOOD;POLYGON ((-236600 -1218200, -236600 -1218100, -236700 -1218100, -236700 -1218200, -236600 -1218200))
-236700.0_-1218200.0;231.0_2.0;-236700.0;-1218200.0;231.0;2.0;-99.50999999999999;4;796000000;-236650.0;-1218150.0;21.600662732027942;48.92339669338657;RSRP_GOOD;POLYGON ((-236600 -1218200, -236600 -1218100, -236700 -1218100, -236700 -1218200, -236600 -1218200))
-236700.0_-1218200.0;231.0_3.0;-236700.0;-1218200.0;231.0;3.0;-124.74833333333333;24;1837500000;-236650.0;-1218150.0;21.600662732027942;48.92339669338657;RSRP_BAD;POLYGON ((-236600 -1218200, -236600 -1218100, -236700 -1218100, -236700 -1218200, -236600 -1218200))
-236700.0_-1218200.0;231.0_6.0;-236700.0;-1218200.0;231.0;6.0;-110.02418918918919;74;3500000000;-236650.0;-1218150.0;21.600662732027942;48.92339669338657;RSRP_BAD;POLYGON ((-236600 -1218200, -236600 -1218100, -236700 -1218100, -236700 -1218200, -236600 -1218200))
-236800.0_-1217800.0;231.0_1.0;-236800.0;-1217800.0;231.0;1.0;-102.65272727272728;22;1815000000;-236750.0;-1217750.0;21.599069108703667;48.92695264653443;RSRP_GOOD;POLYGON ((-236700 -1217800, -236700 -1217700, -236800 -1217700, -236800 -1217800, -236700 -1217800))
-236800.0_-1217800.0;231.0_2.0;-236800.0;-1217800.0;231.0;2.0;-96.11;2;796000000;-236750.0;-1217750.0;21.599069108703667;48.92695264653443;RSRP_GOOD;POLYGON ((-236700 -1217800, -236700 -1217700, -236800 -1217700, -236800 -1217800, -236700 -1217800))
-236800.0_-1217800.0;231.0_3.0;-236800.0;-1217800.0;231.0;3.0;-118.41333333333334;12;1837500000;-236750.0;-1217750.0;21.599069108703667;48.92695264653443;RSRP_BAD;POLYGON ((-236700 -1217800, -236700 -1217700, -236800 -1217700, -236800 -1217800, -236700 -1217800))
-236800.0_-1217800.0;231.0_6.0;-236800.0;-1217800.0;231.0;6.0;-106.87454545454545;33;3519800000;-236750.0;-1217750.0;21.599069108703667;48.92695264653443;RSRP_GOOD;POLYGON ((-236700 -1217800, -236700 -1217700, -236800 -1217700, -236800 -1217800, -236700 -1217800))
-236800.0_-1217900.0;231.0_1.0;-236800.0;-1217900.0;231.0;1.0;-104.46983870967742;62;2640000000;-236750.0;-1217850.0;21.59912666192439;48.926054180250794;RSRP_GOOD;POLYGON ((-236700 -1217900, -236700 -1217800, -236800 -1217800, -236800 -1217900, -236700 -1217900))
-236800.0_-1217900.0;231.0_2.0;-236800.0;-1217900.0;231.0;2.0;-101.16571428571429;7;796000000;-236750.0;-1217850.0;21.59912666192439;48.926054180250794;RSRP_GOOD;POLYGON ((-236700 -1217900, -236700 -1217800, -236800 -1217800, -236800 -1217900, -236700 -1217900))
